state,district,digital_inclusion_index,service_quality_score,aadhaar_maturity_index,citizen_engagement_index,total_enrolments,total_all_updates,overall_index,digital_rank,service_rank,maturity_rank,engagement_rank,overall_rank
Orissa,Kalahandi,43.750590249085114,57.66629571829253,73.07011678588022,4.168349382962959,1.0,5.0,44.6638380340552,862.0,234.0,952.0,992.0,955.0
Orissa,Kandhamal,49.21945092078858,58.768078526203986,83.68453790375659,6.092162209189203,4.0,48.0,49.44105738998459,38.0,93.0,885.0,968.0,913.0
Orissa,Kendrapara,48.72322642010145,59.718877018559674,84.06110410067414,7.104311538862508,5.0,55.0,49.901879769549446,95.0,38.0,878.0,949.0,905.0
Orissa,Kendujhar,48.804046206143056,59.19060130640136,84.48398136047449,8.066242040562278,6.0,73.0,50.1362177283953,84.0,55.0,874.0,937.0,899.0
Orissa,Khorda,25.000000000000007,62.615961191407095,47.492433795712486,6.251332571562136,1.0,1.0,35.33993188967043,974.5,22.0,978.0,965.0,973.0
Orissa,Khordha,48.719339834707206,58.93924942694194,90.24438078968981,13.696336952752906,94.0,1877.0,52.89982675102297,96.0,70.0,541.0,852.0,708.0
Orissa,Koraput,49.44921593270992,59.149616680198754,86.04385807656374,8.48451849133325,12.0,132.0,50.781802295201416,15.0,59.0,830.0,930.0,882.0
Orissa,Malkangiri,45.26534826484658,59.22291507879333,79.11846463904455,7.56125864941768,4.0,20.0,47.79199665802553,634.0,53.0,937.0,945.0,936.0
Orissa,Mayurbhanj,48.21462299947722,59.43787327107725,80.99279065968575,6.251843215654551,3.0,12.0,48.724282536473694,154.0,47.0,920.0,964.0,923.0
Orissa,Nabarangapur,,58.50976846333927,,12.502665143124272,0.0,1.0,,,132.5,,876.5,
Orissa,Nayagarh,49.40637168961654,58.31908810025453,88.31298289089744,10.743136860907201,5.0,240.0,51.695394885418935,19.0,158.0,731.0,911.0,825.0
Orissa,Puri,48.91538713039774,58.56344784345495,87.56951407904117,11.985967527076694,25.0,610.0,51.75857914499264,68.0,120.0,779.0,891.0,822.0
Orissa,Rayagada,47.19384899440197,57.553707689392354,85.52391465917474,14.03677525122437,37.0,199.0,51.07706164854835,299.0,249.0,849.0,845.0,870.0
Orissa,Sambalpur,48.750826348719166,58.57827213145431,82.58402963640718,5.311518775275479,1.0,38.0,48.806161722964035,92.0,119.0,896.0,981.0,920.0
Orissa,Sonapur,48.07774034488709,60.380819330870274,81.05994540596177,5.389713850617303,8.0,23.0,48.72705473308411,170.0,30.0,919.0,977.0,922.0
Orissa,Subarnapur,,58.34972498655651,,12.390234927867809,0.0,12.0,,,150.0,,883.0,
Orissa,Sundargarh,49.5287482376999,58.80011525862456,87.44253631663675,8.752878192157965,11.0,151.0,51.13106950127979,9.0,88.0,784.0,929.0,867.0
Pondicherry,Cuddalore,,92.49863828242022,,12.502665143124272,0.0,1.0,,,6.5,,876.5,
Pondicherry,Karaikal,48.06239369895999,58.8060358580151,94.60333692332512,17.905557566958613,20.0,766.0,54.8443310118147,174.0,87.0,2.0,775.0,12.0
Pondicherry,Pondicherry,46.19080122008747,58.29123968248295,93.09644540347735,21.712422092062923,105.0,4045.0,54.82272709952767,462.0,165.0,27.0,686.0,13.0
Pondicherry,Yanam,45.26512301194675,60.26216417822118,82.52645993616267,16.428639933254093,5.0,33.0,51.12059676489617,636.0,31.0,900.0,812.0,868.0
Puducherry,Karaikal,43.72449830096435,55.35293648682493,92.23109799003947,27.026790044466384,60.0,2599.0,54.58383070557379,865.0,388.0,158.0,439.0,57.0
Puducherry,Pondicherry,,57.93648342261506,,5.557755047547563,0.0,13.0,,,209.0,,975.0,
Puducherry,Puducherry,45.8987803451364,54.52271551590265,91.87038520134682,24.543177230006965,203.0,4815.0,54.20876457309821,519.0,442.0,243.0,571.0,197.0
Puducherry,Yanam,47.3028944480397,59.01457977204445,84.25335974295126,12.505749040653155,2.0,27.0,50.769145750922135,274.0,64.0,877.0,870.0,883.0
Punjab,Amritsar,44.51020524926902,50.425337320738926,90.8573061965269,27.773444601997095,589.0,30924.0,53.391573342132986,769.0,714.0,458.0,403.0,572.0
Punjab,Barnala,44.95876918182607,53.95755557728408,92.25255496679847,25.816732428274236,89.0,4565.0,54.246403038545715,694.0,478.0,152.0,517.0,178.0
Punjab,Bathinda,43.70781594379624,52.32319579402834,91.62132451649646,27.838562712523903,301.0,11140.0,53.87272474171123,867.0,595.0,302.0,397.0,337.0
Punjab,Faridkot,43.8439742384319,53.35994563161227,91.57883708821917,28.256761011756023,80.0,1955.0,54.259879492504844,845.0,517.0,315.0,366.0,171.0
Punjab,Fatehgarh Sahib,45.83634460851761,56.28189876268931,91.58103973893196,21.925748438922536,101.0,4823.0,53.906257887265355,531.0,342.0,314.0,681.0,321.0
Punjab,Fazilka,43.35341228762125,50.373078027175424,91.66956378077674,29.821327842588428,232.0,8239.0,53.80434548454046,893.0,717.0,295.0,251.0,385.0
Punjab,Ferozepur,44.51074807034538,53.02651856124497,93.0793573094444,27.182956069295216,140.0,7687.0,54.44989500258249,768.0,545.0,28.0,431.0,106.0
Punjab,Firozpur,47.27632937621968,57.14479470011233,90.87505360395608,19.50142930426088,57.0,1565.0,53.69940174613724,278.0,288.0,456.0,738.0,442.0
Punjab,Gurdaspur,45.02030023697736,50.258435807514914,91.69717940925095,28.15753492350662,1121.0,28830.0,53.783362594312464,682.0,722.0,287.0,373.0,398.0
Punjab,Hoshiarpur,46.312780522474576,54.60742929556009,92.19249123044715,23.197823633389067,414.0,12916.0,54.077631170467725,442.0,433.0,170.0,639.0,242.0
Punjab,Jalandhar,45.880665578627266,54.88713059589425,92.63404367862408,23.805974519064375,513.0,19605.0,54.30195359305249,522.0,412.0,89.0,606.0,152.0
Punjab,Kapurthala,45.750822018043586,54.107903786249274,91.23203733826871,24.491903723093362,410.0,8127.0,53.895666716413736,545.0,467.0,397.0,574.0,324.0
Punjab,Ludhiana,45.854208339161495,52.25888833012886,91.81280467481773,26.185378096449043,1694.0,29508.0,54.027819860139275,526.0,600.0,258.0,497.0,271.0
Punjab,Malerkotla,45.07700120506378,54.313373676678765,89.68393081595394,24.590108594523347,70.0,1670.0,53.41610357305496,664.0,455.0,622.0,570.0,563.0
Punjab,Mansa,42.53104131275958,49.429578564541195,93.02128194969852,30.87599055711068,136.0,6708.0,53.96447309602749,933.0,769.0,33.0,179.0,293.0
Punjab,Moga,45.28438542631111,54.69354192140823,93.47431107850865,25.512715504980097,156.0,8802.0,54.741238482802025,627.0,425.0,13.0,534.0,23.0
Punjab,Muktsar,45.9511180017103,55.79248348852206,90.99106259686829,23.626345248190223,44.0,2189.0,54.09025233382272,506.0,362.0,430.0,612.0,238.0
Punjab,Nawanshahr,48.56952497971851,57.91064830935654,91.38891833527158,14.43942333932888,20.0,882.0,53.07712874091888,114.0,211.0,362.0,841.0,672.0
Punjab,Pathankot,45.20511847762159,54.37821571761914,91.42663485895072,23.77444461699656,152.0,6318.0,53.696103417797005,644.0,450.0,352.0,607.0,449.0
Punjab,Patiala,44.539889019259356,50.455450673989745,91.82800218887866,28.279715148450155,1362.0,24194.0,53.775764257644475,765.0,711.0,255.0,365.0,401.0
Punjab,Rupnagar,44.76803688195415,56.67190342569304,92.55434212432075,24.67945360115305,154.0,4969.0,54.66843400828025,730.0,322.0,100.0,562.0,36.0
Punjab,S.A.S Nagar,25.000000000000007,66.53495606257032,50.00000000000001,0.0,282.0,0.0,35.38373901564258,974.5,19.0,973.0,1050.5,972.0
Punjab,S.A.S Nagar(Mohali),48.83524739092889,58.6677835276665,87.28398425082564,11.501772554883628,34.0,411.0,51.57219693107616,78.0,107.0,793.0,900.0,834.0
Punjab,SAS Nagar (Mohali),46.20422051712968,50.15067986300645,91.41276875028234,28.00603732206275,337.0,9694.0,53.94342661312031,460.0,731.0,355.0,381.0,308.0
Punjab,Sangrur,44.97907716924248,51.051424117416815,92.14207710756358,28.07975582023562,405.0,12649.0,54.063083553614625,688.0,676.0,179.0,377.0,251.0
Punjab,Shaheed Bhagat Singh Nagar,47.001804976385316,58.1065778114245,92.12379003783462,18.144680487404663,104.0,3145.0,53.84421332826228,324.0,181.0,184.0,770.0,356.0
Punjab,Sri Muktsar Sahib,44.020507783063415,52.32043080226071,92.45141035470202,28.95285790168332,182.0,5421.0,54.43630171042737,831.0,596.0,118.0,315.0,111.0
Punjab,Tarn Taran,44.920653611415474,52.71269827427099,92.29422039803482,25.69044439322688,330.0,11849.0,53.90450416923704,705.0,570.0,147.0,525.0,322.0
Puttenahalli,5th cross,,57.498638282420224,,0.0015886705097362805,0.0,1.0,,,258.0,,1030.0,
Rajasthan,Ajmer,45.04489068126298,51.44763908799242,91.48947885916537,27.795210262622426,1347.0,29933.0,53.9443047227608,671.0,652.0,338.0,401.0,307.0
Rajasthan,Alwar,43.24994666121062,48.26841170446398,91.67791181928128,31.59342471940947,2475.0,35947.0,53.697423726091344,899.0,847.0,292.0,125.0,446.0
Rajasthan,Balotra,,57.569768125558156,,7.736851015952544,0.0,45.0,,,248.0,,941.0,
Rajasthan,Banswara,44.682468431780364,48.00478701570729,91.91477755271227,31.22440413245523,916.0,28371.0,53.956609283163786,742.0,867.0,234.0,149.0,300.0
Rajasthan,Baran,43.532764251630816,49.17144568833426,91.53486764756714,30.772895695472492,575.0,13266.0,53.75299332075118,880.0,785.0,326.0,188.0,408.0
Rajasthan,Barmer,41.90399778116998,48.46410220291894,93.11447051146226,32.23707386785467,1860.0,34041.0,53.929911090851455,945.0,830.0,25.0,76.0,310.0
Rajasthan,Beawar,,56.71722528586764,,6.096307419377882,0.0,51.0,,,319.0,,967.0,
Rajasthan,Bharatpur,43.21424873669243,47.32107527055293,92.04186493341132,31.936930087135302,2096.0,20870.0,53.628529756948,903.0,911.0,205.0,103.0,483.0
Rajasthan,Bhilwara,43.60549974820584,47.33863672664417,91.96044765390502,31.343781754651832,1053.0,30837.0,53.56209147085172,872.0,906.0,223.0,144.0,510.0
Rajasthan,Bikaner,42.5520853185581,49.04496781035108,92.55577162800074,31.694253949983757,1202.0,21069.0,53.96176967672342,932.0,790.0,98.0,116.0,296.0
Rajasthan,Bundi,44.13173578806248,49.04609578377989,92.63182803730722,30.374517711386034,607.0,13126.0,54.04604433013391,822.0,789.0,91.0,215.0,259.0
Rajasthan,Chittaurgarh,48.62945894726366,58.84058751028085,86.80206033171342,11.979729848113532,34.0,361.0,51.56295915934286,110.0,83.0,807.0,892.0,835.0
Rajasthan,Chittorgarh,45.70022037880529,50.819406358354705,91.39436609139877,27.80358338036311,619.0,12103.0,53.92939405223047,556.0,688.0,359.0,400.0,311.0
Rajasthan,Churu,42.87274976868644,49.182913129053475,92.1837233328532,30.623676149045128,1226.0,18895.0,53.71576559490957,919.0,782.0,173.0,197.0,433.0
Rajasthan,Dausa,43.43071688053173,51.165661964433255,92.41747997248142,29.65457967815126,595.0,20294.0,54.16710962389942,885.0,671.0,123.0,266.0,211.0
Rajasthan,Deeg,46.71620724720521,58.817377395530656,74.27893385782559,7.672346093766499,14.0,38.0,46.871216148581986,363.0,84.0,950.0,943.0,944.0
Rajasthan,Deeg ,,57.42140343066958,,7.926864178912356,0.0,111.0,,,266.0,,939.0,
Rajasthan,Dhaulpur,48.03011039218511,57.57181293443973,85.33857862472608,15.505498611277615,23.0,107.0,51.611500140657135,178.0,247.0,852.0,823.0,832.0
Rajasthan,Dholpur,44.67062164637625,45.41776294342547,91.90513122905679,31.640192153690485,995.0,25310.0,53.40842699313725,743.0,1008.0,236.0,121.0,566.0
Rajasthan,Didwana-Kuchaman,,57.590861323421976,,2.3437234716843625,0.0,63.0,,,244.0,,1006.0,
Rajasthan,Dungarpur,44.23814165683318,48.792026301760224,91.58737989644216,31.014208586869184,763.0,18575.0,53.90793911047619,808.0,805.0,312.0,170.0,320.0
Rajasthan,Ganganagar,43.94629335433381,51.62476496231643,92.13346808165318,29.375891386663376,620.0,18212.0,54.270104446241696,837.0,642.0,182.0,286.0,167.0
Rajasthan,Hanumangarh,44.44829224850526,48.77810300270425,91.73591829827788,30.009945710850747,490.0,24733.0,53.74306481508454,779.0,807.0,278.0,228.0,415.0
Rajasthan,Jaipur,44.25585573702134,47.43328381317717,92.57926664637455,30.977842115775136,5426.0,98092.0,53.81156207808705,805.0,900.0,96.0,172.0,379.0
Rajasthan,Jaisalmer,44.1318449712625,53.31289054504838,90.72772170824317,26.283516338197554,325.0,6729.0,53.6139933906879,821.0,522.0,479.0,485.0,488.0
Rajasthan,Jalor,42.7280085184932,49.75518240291793,91.89190074698564,30.434956739432522,1793.0,15135.0,53.702512101957325,924.0,757.0,238.0,208.0,441.0
Rajasthan,Jalore,,56.53545004766011,,5.723428363621708,0.0,115.0,,,328.0,,973.0,
Rajasthan,Jhalawar,44.63817599083694,48.68744720122858,91.85831751936729,30.157299668390344,719.0,21904.0,53.83531009495579,751.0,814.0,248.0,224.0,359.0
Rajasthan,Jhunjhunu,49.313323814142784,58.40186047263859,84.62380368642108,9.197637601848992,38.0,563.0,50.38415639376286,25.0,144.0,869.0,924.0,892.0
Rajasthan,Jhunjhunun,44.44766260496862,54.03395918227131,91.63215913091682,26.84299805268805,1062.0,18734.0,54.2391947427112,780.0,472.0,299.0,452.0,180.0
Rajasthan,Jodhpur,43.23517428801978,48.05051304540205,91.8341739183822,30.591598764946138,2000.0,28817.0,53.42786500418754,901.0,863.0,254.0,199.0,559.0
Rajasthan,Karauli,44.539741422283626,49.277496297839626,91.75817854280238,28.555275263791827,1764.0,15447.0,53.53267288167936,766.0,778.0,271.0,345.0,521.0
Rajasthan,Khairthal-Tijara,,88.80941090186316,,16.91643072406055,0.0,89.0,,,18.0,,799.0,
Rajasthan,Kota,44.885539812603675,49.90990903763764,91.86358057079782,30.505412692393197,976.0,22334.0,54.29111052835808,710.0,748.0,245.0,205.0,156.0
Rajasthan,Kotputli-Behror,,92.49733846109407,,5.986413029445102,0.0,43.0,,,14.0,,969.0,
Rajasthan,Nagaur,44.196801099764656,50.786582725260686,91.62111419912448,28.189678721255373,1686.0,29267.0,53.6985441863513,813.0,691.0,303.0,369.0,444.0
Rajasthan,Pali,43.71132045817627,52.75061940646974,92.45827433372065,28.42306314721317,848.0,16746.0,54.33581933639496,866.0,567.0,116.0,360.0,138.0
Rajasthan,Phalodi,,92.49824922025456,,0.002042576369660932,0.0,9.0,,,12.0,,1016.0,
Rajasthan,Pratapgarh,44.84107967120445,50.24073758776999,90.54547397995093,29.017418508851918,566.0,9312.0,53.661177436944314,718.0,724.0,505.0,311.0,467.0
Rajasthan,Rajsamand,45.93443427905336,53.40222394846172,89.88211955229933,24.796046505833203,540.0,15024.0,53.5037060714119,511.0,513.0,600.0,558.0,536.0
Rajasthan,Salumbar,,57.624808125142636,,0.0019290999046797691,0.0,17.0,,,240.0,,1017.0,
Rajasthan,Sawai Madhopur,44.46029622722618,50.44363243506694,90.79724928726381,28.50006417497058,824.0,11879.0,53.55031053113188,777.0,712.0,468.0,353.0,512.0
Rajasthan,Sikar,44.462071445415475,52.692442002192735,91.84500950362833,27.281775813853127,1094.0,26973.0,54.07032469127242,775.0,572.0,251.0,424.0,247.0
Rajasthan,Sirohi,44.37325108436439,50.42906368331961,90.4181835996716,28.22757226799257,1519.0,9513.0,53.36201765883705,795.0,713.0,520.0,367.0,588.0
Rajasthan,Tonk,44.1858078613813,48.32850543756737,91.1306214570167,31.823059502429928,1453.0,18764.0,53.86699856459883,814.0,842.0,409.0,108.0,343.0
Rajasthan,Udaipur,44.14289166223313,48.31808578290217,91.7856627196916,30.717914903083415,1838.0,28317.0,53.741138766977585,818.0,844.0,267.0,191.0,417.0
Sikkim,East,47.022999806010745,55.119421607215386,90.66194321449923,22.140796293954352,56.0,1260.0,53.736290230419925,321.0,401.0,490.0,675.0,419.0
Sikkim,East Sikkim,47.52181769331513,58.29316038226653,88.34484369273669,17.904183495326734,42.0,582.0,53.01600131591127,248.0,164.0,729.0,776.0,682.0
Sikkim,Mangan,,57.780914019967085,,0.0015886705097362805,0.0,8.0,,,225.0,,1030.0,
Sikkim,Namchi,48.665891030792345,58.90690544410902,77.2756191256404,3.5853218873150934,4.0,39.0,47.10843437196422,104.0,71.0,944.0,996.0,942.0
Sikkim,North,48.95452846724037,57.51841293514731,85.09631451293693,13.166810678673672,6.0,111.0,51.18401664849957,61.0,254.0,857.0,862.0,862.0
Sikkim,North Sikkim,47.488707922556166,58.71498420363732,86.6727669895283,13.190752662471374,9.0,135.0,51.51680294454829,254.0,102.0,813.0,861.0,842.0
Sikkim,South,48.67221067496452,52.9293513024587,84.56501559819861,23.482581142239265,22.0,665.0,52.412289679465275,103.0,549.0,871.0,619.0,769.0
Sikkim,South Sikkim,48.52393684555395,56.84294210732358,84.79965105674441,16.230460072979614,18.0,265.0,51.59924752065039,118.0,307.0,866.0,814.0,833.0
Sikkim,West,47.3846635086118,53.758269906515665,90.57322905768707,23.83406403528793,14.0,377.0,53.88755662702561,265.0,487.0,499.0,602.0,331.0
Sikkim,West Sikkim,47.17595489294354,53.073359869859466,86.06668678597451,23.93102444999148,21.0,267.0,52.56175649969225,306.0,542.0,829.0,595.0,755.0
Tamil Nadu,Ariyalur,44.730246126725376,54.05797258231049,91.73754672211798,26.24820509614558,253.0,12353.0,54.19349263182485,736.0,471.0,276.0,488.0,203.0
Tamil Nadu,Chengalpattu,49.28427753633617,54.62386124255013,86.01521981528181,17.682063154206407,108.0,2624.0,51.901355437093635,28.0,431.0,831.0,781.0,809.0
Tamil Nadu,Chennai,45.97736689465469,49.85484637281118,89.33118844938507,28.465387967985297,1371.0,47820.0,53.40719742120906,500.0,752.0,659.0,355.0,567.0
Tamil Nadu,Coimbatore,45.765467895724825,51.791898686479996,91.87033006447443,27.416453723645088,1124.0,40426.0,54.21103759258108,544.0,629.0,244.0,420.0,194.0
Tamil Nadu,Cuddalore,44.95771048524178,51.313608465337566,92.43931952010081,27.8498682737554,1081.0,27532.0,54.140126686108886,695.0,665.0,120.0,396.0,220.0
Tamil Nadu,Dharmapuri,44.81718712783909,52.113823491375356,90.81349373527085,27.247449423327325,652.0,16105.0,53.747988444453156,724.0,610.0,465.0,428.0,410.0
Tamil Nadu,Dindigul,43.92809485603502,52.32984088020538,93.15326510066761,28.914769919711148,739.0,27635.0,54.581492689154786,838.0,593.0,23.0,318.0,59.0
Tamil Nadu,Erode,44.395585726745814,51.99000685754748,92.7642573869336,28.934305044041736,716.0,24162.0,54.52103875381716,791.0,619.0,66.0,316.0,82.0
Tamil Nadu,Kallakurichi,49.12695457224933,56.2036403362293,84.01273842914107,15.321200587774078,165.0,1993.0,51.166133481348446,46.0,346.0,879.0,826.0,863.0
Tamil Nadu,Kancheepuram,45.285722971228296,52.55130250092647,91.67786957677284,26.604977072671424,1631.0,37804.0,54.02996803039976,625.0,582.0,293.0,468.0,267.0
Tamil Nadu,Kanchipuram,,58.1796543475353,,12.502665143124272,0.0,2.0,,,171.0,,876.5,
Tamil Nadu,Kanniyakumari,45.83986849692924,55.87644809439646,93.11051434080684,24.62703658851367,276.0,14241.0,54.86346688016155,530.0,359.0,26.0,567.0,9.0
Tamil Nadu,Kanyakumari,47.26966517909872,58.67334301278574,91.10064676802055,18.774701853452207,273.0,5650.0,53.95458920333931,280.0,105.0,416.0,755.0,303.0
Tamil Nadu,Karur,44.83108241091903,54.19141855883962,92.0390054998875,25.68321047934214,506.0,10917.0,54.18617923724707,721.0,459.0,206.0,526.0,206.0
Tamil Nadu,Krishnagiri,43.883522744696855,50.96991441823442,92.53505076405254,30.009711038042465,647.0,18200.0,54.349549741256574,842.0,682.0,102.0,229.0,136.0
Tamil Nadu,Madurai,44.24026824588404,50.20191823597302,92.11393338149742,29.71859739377285,1257.0,31444.0,54.06867931428183,807.0,727.0,187.0,259.0,249.0
Tamil Nadu,Mayiladuthurai,49.31819701194738,58.750898578109314,87.48038594528418,10.068603026624414,58.0,630.0,51.40452114049132,24.0,97.0,781.0,917.0,850.0
Tamil Nadu,Nagapattinam,46.633122701543606,56.73899756384174,91.98177408779091,22.504254410951237,506.0,14043.0,54.46453719103187,381.0,315.0,215.0,662.0,101.0
Tamil Nadu,Namakkal,44.93691669768638,53.12893095744321,91.71694700297626,27.268209813027564,587.0,16718.0,54.26275111778335,702.0,536.0,284.0,425.0,170.0
Tamil Nadu,Perambalur,44.384692993925015,55.21063250163905,92.80117909108601,26.282701521139632,273.0,5572.0,54.669801526947424,794.0,397.0,61.0,486.0,34.0
Tamil Nadu,Pudukkottai,45.149153857135616,53.34713792230535,92.4992079268735,26.216441066813342,865.0,19123.0,54.30298519328195,654.0,518.0,109.0,491.0,151.0
Tamil Nadu,Ramanathapuram,45.07105094576498,54.79328176046679,92.56812489107749,26.374104896734554,446.0,17432.0,54.70164062351096,665.0,419.0,97.0,480.0,31.0
Tamil Nadu,Ranipet,49.548405646687264,58.9976093976662,83.00760457738426,7.962442943326383,16.0,174.0,49.87901564126602,8.0,65.0,890.0,938.0,906.0
Tamil Nadu,Salem,44.545637372163,50.753105391032555,92.64870538492917,29.051228037613363,1247.0,39380.0,54.24966904643452,764.0,694.0,87.0,307.0,175.0
Tamil Nadu,Sivaganga,46.23546536983567,55.93030665967395,91.78249054836478,21.872371878715487,521.0,12491.0,53.95515861414747,454.0,356.0,268.0,682.0,301.0
Tamil Nadu,Tenkasi,48.14280363199754,58.60920180030236,89.15128283843063,16.19499251763263,162.0,2651.0,53.02457019709079,163.0,115.0,672.0,816.0,679.0
Tamil Nadu,Thanjavur,45.06939880320839,54.30890875133352,92.52252944326018,26.199207339481575,912.0,27377.0,54.525011084320916,666.0,456.0,106.0,494.0,81.0
Tamil Nadu,The Nilgiris,46.61291938151681,57.58112141613429,92.16611162339414,20.878210146607216,199.0,6809.0,54.30959064191312,386.0,246.0,177.0,705.0,150.0
Tamil Nadu,Theni,45.19868840882556,52.38641203540541,91.36988592863483,27.927387643379216,460.0,13179.0,54.22059350406125,645.0,589.0,368.0,390.0,191.0
Tamil Nadu,Thiruvallur,49.23452368423315,57.81040000857985,87.13723971582199,10.98299568401466,33.0,600.0,51.29128977316242,34.0,218.0,796.0,908.0,858.0
Tamil Nadu,Thiruvarur,45.8845412352813,55.95271729769938,92.2128019409032,24.489401235968387,554.0,11824.0,54.63486542746307,520.0,354.0,162.0,575.0,45.0
Tamil Nadu,Thoothukkudi,45.94265288477756,56.518338249217805,92.13923392770651,22.721798424912095,664.0,22517.0,54.33050587165349,510.0,329.0,180.0,649.0,143.0
Tamil Nadu,Tiruchirappalli,44.60971496057156,53.9221352066354,92.84333855275219,26.844435156902225,1246.0,30753.0,54.55490596921534,757.0,482.0,56.0,451.0,69.0
Tamil Nadu,Tirunelveli,45.081816623616284,55.52554454344603,92.3296220353631,24.883506455120298,1117.0,29570.0,54.45512241438644,663.0,376.0,143.0,555.0,105.0
Tamil Nadu,Tirupathur,,57.64778985399037,,17.618839438560304,0.0,13.0,,,237.0,,783.0,
Tamil Nadu,Tirupattur,47.80620156614804,58.105386483261,89.56447299354146,18.523531976718388,112.0,2657.0,53.49989825491723,202.0,182.0,633.0,759.0,538.0
Tamil Nadu,Tiruppur,45.3315474840146,52.80146372025628,92.17452007332471,27.107323624094256,770.0,28041.0,54.35371372542246,616.0,562.0,175.0,436.0,133.0
Tamil Nadu,Tiruvallur,44.720072093205964,51.31053745968452,92.02240154033328,29.030840318769677,1410.0,40826.0,54.27096285299835,738.0,666.0,209.0,309.0,164.0
Tamil Nadu,Tiruvannamalai,44.92148390484131,53.600089846481296,92.52757442820663,27.60085838323962,877.0,21051.0,54.66250164069222,703.0,505.0,105.0,413.0,39.0
Tamil Nadu,Tuticorin,,58.79660836504719,,12.502665143124272,0.0,1.0,,,89.0,,876.5,
Tamil Nadu,Vellore,45.159930200147016,53.07158200386898,92.33420245905121,26.86572623262661,1071.0,29993.0,54.35786022392345,652.0,543.0,142.0,449.0,132.0
Tamil Nadu,Villupuram,45.6795161531763,56.744390150546955,92.07529602889225,23.48925288364108,847.0,13376.0,54.49711380406415,559.0,314.0,196.0,618.0,90.0
Tamil Nadu,Viluppuram,46.32033512063378,56.60386412804976,92.40633686065529,23.89858159721358,627.0,11934.0,54.807279426638104,440.0,324.0,126.0,599.0,16.0
Tamil Nadu,Virudhunagar,45.639805317083486,54.724081115143335,91.21566362606981,25.13475737290649,679.0,17689.0,54.17857685780078,572.0,422.0,400.0,547.0,209.0
Telangana,Adilabad,45.788663361793176,54.49619803239628,93.22555623691402,25.206047962887393,436.0,13211.0,54.67911639849771,540.0,444.0,19.0,544.0,32.0
Telangana,Bhadradri Kothagudem,47.01582243822198,50.08647541879806,89.91059112507428,27.13858107105973,298.0,5082.0,53.537867513288504,322.0,737.0,598.0,433.0,518.0
Telangana,Hanumakonda,48.863314951008284,53.48166473634873,86.38995539274539,22.590523383504543,174.0,2498.0,52.831364615901734,71.0,509.0,822.0,657.0,719.0
Telangana,Hyderabad,44.83567373544016,47.72800066321445,91.10392644412252,29.893384097209175,3497.0,41274.0,53.390246234996575,720.0,880.0,415.0,241.0,574.0
Telangana,Jagitial,47.758726486353034,52.95892542103512,89.5100832324568,26.310414230110943,231.0,3859.0,54.134537342488976,214.0,548.0,643.0,483.0,223.0
Telangana,Jangaon,48.225253011604686,58.09246144634731,83.15761310156884,12.241619664450555,9.0,114.0,50.42923680599285,152.0,185.0,889.0,886.0,891.0
Telangana,Jangoan,48.38097580641799,52.90370615231885,88.6342518668435,23.07244363361692,128.0,3233.0,53.24784436479931,138.0,555.0,712.0,641.0,621.0
Telangana,Jayashankar Bhupalpally,49.29302478514776,50.13876039438707,88.03017870491321,26.45116956956256,117.0,2974.0,53.47828336350265,26.0,732.0,756.0,478.0,546.0
Telangana,Jogulamba Gadwal,47.71932934889613,46.28598837901064,90.41040806224503,31.87606316381541,246.0,3240.0,54.0729472384918,222.0,974.0,522.0,105.0,246.0
Telangana,K.v. Rangareddy,45.41301617030834,49.93082465867491,92.34911644792953,29.45955252235107,2312.0,49917.0,54.28812744981596,609.0,746.0,137.0,278.0,157.0
Telangana,Kamareddy,47.912895535621864,52.68217326212817,89.97561502547163,25.621741401423687,203.0,5629.0,54.04810630616134,189.0,573.0,587.0,528.0,258.0
Telangana,Karimnagar,45.490357300905494,54.21005342745129,92.82937658310773,26.442248458882382,666.0,23213.0,54.74300894258673,597.0,458.0,59.0,479.0,22.0
Telangana,Khammam,46.99136136163335,52.40822838115964,92.23719668803881,26.15427624106385,451.0,13483.0,54.44776566797391,326.0,588.0,155.0,498.0,107.0
Telangana,Komaram Bheem,49.43148316737183,49.42776531653276,88.35363516237756,25.85252294517979,117.0,3673.0,53.266351647865484,18.0,770.0,728.0,516.0,615.0
Telangana,Mahabubabad,48.349109848987304,50.72120152923203,89.72810994974668,25.982079598387376,159.0,2916.0,53.69512523158835,140.0,696.0,620.0,509.0,451.0
Telangana,Mahabubnagar,44.614542376746705,52.32915443527743,92.37640393324092,28.801945391155417,1262.0,30596.0,54.530511534105116,756.0,594.0,132.0,323.0,76.0
Telangana,Mancherial,47.801795702929134,51.02123187045687,91.31645670333027,28.682241861193003,130.0,4585.0,54.70543153447733,206.0,680.0,377.0,333.0,30.0
Telangana,Medak,45.026754413949135,54.38946745644227,92.31792737624035,25.89834251107281,1060.0,20644.0,54.40812293942614,678.0,449.0,145.0,513.0,123.0
Telangana,Medchal-malkajgiri,48.84924440079273,47.823236649824146,90.18386197999965,29.16836158655479,472.0,18775.0,54.00617615429283,73.0,874.0,555.0,297.0,278.0
Telangana,Medchal?malkajgiri,,58.34049506508859,,0.0015886705097362805,0.0,1.0,,,152.0,,1030.0,
Telangana,Medchal−malkajgiri,48.23448752337664,58.98621223993775,91.60242684793481,16.735424427556783,69.0,678.0,53.8896377597015,151.0,66.0,308.0,803.0,327.0
